score,date,psu_day
677,128,252
677,128,252
620,25,252
641,55,252
680,78,252
650,60,252
658,86,252
589,75,252
723,97,252
707,145,252
602,136,252
713,162,252
735,209,252
735,209,252
710,214,252
771,217,252
735,209,252
