score,date,psu_day
598,0,272
729,121,272
729,146,272
729,31,272
636,30,272
657,60,272
755,61,272
710,91,272
681,92,272
816,122,272
793,172,272
793,262,272
827,242,272
770,267,272
770,211,272
657,220,272
669,225,272
729,265,272
755,247,272
770,266,272
710,252,272
781,253,272
770,259,272
755,260,272
743,272,272
