score,date,psu_day
561,221,239
646,228,239
565,220,239
602,227,239
668,229,239
603,205,239
584,117,239
551,2,239
551,0,239
598,181,239
658,232,239
527,64,239
565,30,239
597,214,239
626,218,239
585,222,239
647,267,239
